,Name,Gender,Economic Status,Height,Weight,Age,Income
3265,Ibrefucos,Male,Rich,172.0,86.0,31.0,18597.0
3266,Ihewejenuw,Male,Middle Class,181.0,67.0,34.0,19317.0
3267,Xüleov,Female,Poor,164.0,71.0,31.0,20995.0
3268,Üsat,Female,Rich,170.0,71.0,42.0,20496.0
3269,Oüüñot,Female,Rich,187.0,82.0,33.0,20830.0
3270,Eñiexil,Male,Middle Class,188.0,80.0,42.0,21334.0
3271,Ucux,Male,Poor,161.0,74.0,37.0,21466.0
3272,Asudwnam,Male,Poor,167.0,73.0,35.0,18413.0
3273,Ecozah,Male,Middle Class,167.0,84.0,41.0,20131.0
3274,Iwüg,Female,Middle Class,161.0,70.0,34.0,19747.0
3275,Alufiut,Male,Poor,189.0,83.0,33.0,18939.0
3276,Umjeavad,Female,Rich,188.0,84.0,37.0,20308.0
3277,Epacedes,Female,Poor,163.0,73.0,39.0,19517.0
3278,Imeqoy,Female,Rich,164.0,70.0,31.0,21392.0
3279,Zszew,Female,Poor,186.0,83.0,33.0,18745.0
3280,Otefuñ,Female,Middle Class,184.0,67.0,41.0,19300.0
3281,Awas,Male,Rich,170.0,78.0,41.0,20073.0
3282,Uxexnuq,Male,Poor,187.0,77.0,31.0,19419.0
3283,Bedim,Female,Middle Class,170.0,77.0,34.0,18528.0
3284,Ezi,Male,Middle Class,174.0,73.0,34.0,19637.0
3285,Uqazñol,Male,Poor,185.0,75.0,41.0,18151.0
3286,Dean,Male,Poor,177.0,82.0,42.0,20105.0
3287,Ebefibh,Male,Rich,172.0,82.0,36.0,19633.0
3288,Rolwuy,Female,Poor,178.0,84.0,33.0,18876.0
3289,Züurañ,Female,Middle Class,169.0,66.0,41.0,18273.0
3290,Iyüqzüxo,Female,Rich,173.0,73.0,35.0,18174.0
3291,Idaqiqem,Female,Rich,172.0,81.0,34.0,20496.0
3292,Fanibuz,Male,Middle Class,177.0,76.0,31.0,20536.0
3293,Ugaj,Male,Rich,181.0,72.0,36.0,21370.0
3294,Owic,Female,Middle Class,176.0,68.0,31.0,21023.0
3295,Üñutofif,Female,Poor,173.0,90.0,41.0,18365.0
3296,Anopiboh,Male,Rich,171.0,70.0,39.0,20714.0
3297,Efluq,Female,Middle Class,184.0,81.0,32.0,19037.0
3298,Omumulañof,Female,Rich,175.0,88.0,35.0,18010.0
3299,Üya,Male,Poor,182.0,72.0,31.0,19986.0
3300,Irüjom,Female,Poor,185.0,82.0,32.0,19280.0
3301,Ülebüx,Female,Rich,181.0,75.0,38.0,20896.0
3302,Ücodil,Male,Poor,186.0,78.0,37.0,20264.0
3303,Übüf,Male,Middle Class,177.0,81.0,42.0,21284.0
3304,Ipep,Male,Rich,163.0,70.0,33.0,19786.0
3305,Ajipcüy,Male,Middle Class,179.0,82.0,40.0,19578.0
3306,Ojgen,Male,Middle Class,172.0,77.0,39.0,20068.0
3307,Vaeuvol,Male,Poor,180.0,80.0,39.0,21490.0
3308,Ugopül,Male,Poor,188.0,82.0,33.0,19453.0
3309,Pujeq,Male,Middle Class,178.0,78.0,34.0,18465.0
3310,Ozuwimas,Male,Rich,188.0,89.0,34.0,21334.0
3311,Üpopañ,Male,Rich,184.0,82.0,34.0,21077.0
3312,Wolap,Female,Rich,179.0,85.0,35.0,20801.0
3313,Alüñx,Female,Rich,173.0,75.0,39.0,20349.0
3314,Ocul,Female,Poor,162.0,71.0,42.0,18774.0
3315,Umip,Female,Rich,183.0,69.0,41.0,18594.0
3316,Üvizapir,Male,Poor,183.0,84.0,31.0,19060.0
3317,Oxl,Male,Rich,190.0,90.0,39.0,20107.0
3318,Itwux,Male,Rich,174.0,83.0,40.0,20452.0
3319,Vigewel,Female,Rich,184.0,70.0,36.0,18779.0
3320,Eqül,Female,Middle Class,185.0,80.0,33.0,20538.0
3321,Üuügüv,Male,Poor,183.0,76.0,36.0,19649.0
3322,Ilux,Female,Rich,177.0,77.0,34.0,18010.0
3323,Ahecawüw,Female,Middle Class,162.0,74.0,33.0,19368.0
3324,Upivc,Female,Poor,185.0,73.0,37.0,20286.0
3325,Mqur,Female,Middle Class,188.0,79.0,36.0,20948.0
3326,Ohaj,Female,Rich,179.0,68.0,40.0,18816.0
3327,Otuuqol,Male,Poor,175.0,87.0,40.0,21027.0
3328,Biveüm,Male,Rich,171.0,71.0,34.0,18861.0
3329,Üburuh,Female,Middle Class,170.0,74.0,31.0,21223.0
3330,Asuagal,Female,Poor,183.0,71.0,35.0,20216.0
3331,Üvin,Female,Poor,175.0,75.0,31.0,18263.0
3332,Onoym,Male,Rich,187.0,73.0,42.0,19990.0
3333,Erütobu,Female,Middle Class,177.0,77.0,33.0,20982.0
3334,Tyo,Female,Poor,164.0,73.0,39.0,21066.0
3335,Üqonazit,Male,Middle Class,176.0,88.0,35.0,20142.0
3336,Atozoñ,Female,Middle Class,165.0,69.0,31.0,21314.0
3337,Ogbix,Male,Middle Class,170.0,89.0,38.0,21126.0
3338,Esb,Male,Rich,178.0,80.0,38.0,20163.0
3339,Üyifin,Female,Middle Class,181.0,66.0,42.0,20251.0
3340,Iam,Female,Poor,176.0,69.0,39.0,19278.0
3341,Lequl,Male,Rich,177.0,85.0,38.0,20898.0
3342,Ülawovohiv,Male,Poor,189.0,66.0,35.0,18784.0
3343,Neas,Male,Rich,187.0,75.0,35.0,21127.0
3344,Ehetahübaf,Male,Poor,178.0,84.0,41.0,19396.0
3345,Qaj,Female,Middle Class,186.0,68.0,37.0,18149.0
3346,Uripp,Female,Rich,188.0,79.0,35.0,20694.0
3347,Iloj,Female,Rich,189.0,77.0,41.0,18639.0
3348,Üñuviluv,Female,Rich,186.0,81.0,34.0,18016.0
3349,Ahf,Male,Middle Class,170.0,79.0,34.0,19789.0
3350,Ulil,Female,Middle Class,164.0,76.0,31.0,20965.0
3351,Ifeh,Male,Poor,168.0,71.0,42.0,21384.0
3352,Ewug,Female,Poor,184.0,69.0,32.0,18851.0
3353,Iyaq,Female,Rich,172.0,85.0,40.0,21087.0
3354,Ügun,Male,Poor,176.0,82.0,36.0,18956.0
3355,Eduye,Female,Rich,167.0,68.0,42.0,19009.0
3356,Epiremabüj,Female,Middle Class,188.0,80.0,34.0,20405.0
3357,Obiheb,Male,Middle Class,183.0,68.0,38.0,18701.0
3358,Iyoj,Male,Rich,171.0,89.0,41.0,21241.0
3359,Igiv,Male,Middle Class,175.0,87.0,41.0,18574.0
3360,Ewf,Female,Rich,170.0,86.0,40.0,18822.0
3361,Zow,Male,Rich,168.0,71.0,37.0,18707.0
3362,Ogirohab,Male,Rich,177.0,85.0,36.0,19317.0
3363,Iriñ,Male,Poor,168.0,71.0,36.0,19347.0
3364,Qüriv,Female,Poor,187.0,76.0,36.0,18831.0
3365,Leilo,Female,Rich,162.0,73.0,34.0,18831.0
3366,Ovoxupl,Female,Poor,189.0,76.0,42.0,20129.0
3367,Ugn,Female,Rich,182.0,68.0,32.0,18269.0
3368,Ejnüt,Female,Middle Class,167.0,71.0,37.0,18463.0
3369,Añelüx,Female,Middle Class,162.0,82.0,34.0,18215.0
3370,Ewel,Male,Middle Class,170.0,78.0,40.0,19480.0
3371,Etov,Female,Poor,176.0,67.0,42.0,20098.0
3372,Üsüriv,Female,Middle Class,164.0,68.0,40.0,19649.0
3373,Ebobod,Male,Poor,179.0,69.0,41.0,18226.0
3374,Axabat,Male,Rich,187.0,67.0,31.0,18968.0
3375,Uic,Female,Middle Class,182.0,87.0,41.0,19379.0
3376,Eefümuluw,Female,Middle Class,166.0,66.0,41.0,20435.0
3377,Ewülu,Male,Poor,183.0,85.0,42.0,18637.0
3378,Emeb,Female,Poor,185.0,72.0,38.0,20790.0
3379,Uüx,Female,Rich,190.0,89.0,33.0,19942.0
3380,Olub,Female,Poor,180.0,89.0,39.0,19091.0
3381,Ücos,Male,Poor,169.0,83.0,34.0,21216.0
3382,Ñadal,Female,Rich,175.0,76.0,41.0,18769.0
3383,Oqodural,Male,Middle Class,185.0,84.0,33.0,20733.0
3384,Esn,Female,Rich,167.0,81.0,32.0,20246.0
3385,Ievn,Female,Middle Class,173.0,73.0,36.0,21019.0
3386,Lqe,Female,Rich,172.0,74.0,31.0,19506.0
3387,Üfec,Male,Rich,180.0,76.0,35.0,19212.0
3388,Oloj,Female,Middle Class,167.0,87.0,39.0,19158.0
3389,Ehibel,Female,Poor,164.0,66.0,37.0,18735.0
3390,Lüvav,Female,Rich,161.0,70.0,39.0,18887.0
3391,Fuhv,Male,Rich,189.0,69.0,39.0,21444.0
3392,Eluj,Male,Middle Class,165.0,67.0,37.0,20980.0
3393,Acad,Male,Middle Class,182.0,66.0,38.0,19482.0
3394,Ezvx,Female,Poor,172.0,69.0,32.0,19307.0
3395,Onif,Female,Poor,181.0,72.0,41.0,18690.0
3396,Yufozoqüg,Male,Middle Class,182.0,69.0,32.0,21174.0
3397,Lug,Male,Poor,173.0,86.0,41.0,18299.0
3398,Uñolui,Male,Poor,162.0,74.0,42.0,21260.0
3399,Ivod,Male,Rich,174.0,81.0,36.0,20924.0
3400,Oxuler,Female,Poor,171.0,74.0,39.0,19169.0
3401,Uzüülul,Male,Rich,166.0,72.0,41.0,19159.0
3402,Idüb,Female,Rich,180.0,66.0,34.0,19269.0
3403,Eniriüm,Female,Poor,181.0,66.0,42.0,19511.0
3404,Iñayesuiq,Male,Rich,186.0,87.0,42.0,19987.0
3405,Xur,Female,Middle Class,186.0,77.0,42.0,21488.0
3406,Icinat,Female,Poor,187.0,73.0,42.0,21195.0
3407,Tac,Male,Poor,169.0,83.0,38.0,21188.0
3408,Oxüxixox,Female,Middle Class,166.0,71.0,31.0,20570.0
3409,Ulopanohaq,Male,Rich,178.0,77.0,38.0,19099.0
3410,Oyüzufm,Female,Middle Class,188.0,90.0,32.0,18961.0
3411,Ealamv,Female,Poor,166.0,77.0,37.0,19495.0
3412,Ürocaxn,Male,Poor,179.0,67.0,37.0,19759.0
3413,Üñiniyo,Female,Poor,182.0,87.0,34.0,20480.0
3414,Üfh,Female,Poor,190.0,88.0,32.0,18388.0
3415,Ewatiün,Female,Poor,187.0,66.0,32.0,18320.0
3416,Awnaz,Male,Rich,164.0,79.0,35.0,20297.0
3417,Apüqitzt,Female,Rich,183.0,76.0,37.0,18253.0
3418,Gewpug,Female,Poor,185.0,81.0,41.0,21360.0
3419,Deyns,Male,Middle Class,188.0,73.0,31.0,19982.0
3420,Odüq,Male,Poor,186.0,67.0,35.0,19043.0
3421,Iñl,Female,Rich,164.0,89.0,36.0,20904.0
3422,Usübox,Female,Middle Class,174.0,72.0,34.0,21361.0
3423,Enobamad,Female,Poor,189.0,88.0,32.0,21453.0
3424,Ibühug,Male,Poor,184.0,80.0,35.0,21201.0
3425,Eculew,Female,Rich,161.0,73.0,41.0,20374.0
3426,Üitoruac,Male,Poor,186.0,81.0,37.0,21106.0
3427,Oquzd,Male,Poor,186.0,90.0,41.0,20870.0
3428,Upexalof,Female,Middle Class,174.0,71.0,32.0,20159.0
3429,Aled,Male,Middle Class,181.0,74.0,33.0,19867.0
3430,Edüpij,Female,Rich,174.0,90.0,38.0,19371.0
3431,Ürqen,Male,Poor,182.0,82.0,41.0,18570.0
3432,Egebox,Female,Rich,175.0,87.0,39.0,20805.0
3433,Üpoñuzec,Male,Middle Class,170.0,81.0,35.0,19718.0
3434,Xcoxat,Male,Poor,175.0,75.0,39.0,20090.0
3435,Üromdoc,Male,Rich,172.0,79.0,39.0,19416.0
3436,Ougavuza,Female,Middle Class,188.0,68.0,36.0,20991.0
3437,Uhoaxutij,Female,Poor,168.0,80.0,37.0,21362.0
3438,Oqeyüv,Male,Rich,171.0,82.0,34.0,21131.0
3439,Süyufu,Female,Rich,186.0,80.0,41.0,19932.0
3440,Ewlüy,Male,Middle Class,175.0,71.0,32.0,21266.0
3441,Uñc,Female,Middle Class,182.0,84.0,40.0,19215.0
3442,Exo,Male,Poor,170.0,79.0,31.0,19685.0
3443,Olüv,Female,Rich,182.0,81.0,38.0,20820.0
3444,Ücrav,Female,Poor,165.0,84.0,32.0,18886.0
3445,Uzuwebeñ,Female,Rich,189.0,79.0,31.0,21266.0
3446,Losüh,Female,Rich,178.0,77.0,33.0,19940.0
3447,Oyozh,Male,Middle Class,167.0,71.0,38.0,19020.0
3448,Afim,Female,Middle Class,189.0,80.0,37.0,20651.0
3449,Avij,Female,Poor,187.0,86.0,36.0,21371.0
3450,Awamül,Female,Middle Class,174.0,67.0,40.0,21470.0
3451,Ijir,Female,Middle Class,172.0,88.0,34.0,18566.0
3452,Iyeael,Male,Rich,162.0,74.0,31.0,19002.0
3453,Uqübew,Female,Middle Class,190.0,86.0,40.0,20626.0
3454,Üqu,Female,Poor,180.0,70.0,41.0,20459.0
3455,Hoüg,Male,Poor,189.0,76.0,37.0,21441.0
3456,Lop,Male,Rich,170.0,75.0,37.0,19640.0
3457,Udacül,Female,Rich,175.0,86.0,35.0,19957.0
3458,Izeuupir,Female,Rich,161.0,88.0,36.0,21131.0
3459,Ijitoep,Male,Poor,161.0,76.0,34.0,18065.0
3460,Lilüc,Female,Middle Class,184.0,76.0,36.0,19650.0
3461,Eluf,Male,Rich,172.0,67.0,33.0,18110.0
3462,Itufip,Female,Rich,188.0,90.0,36.0,21267.0
3463,Uvüwetcf,Female,Rich,174.0,86.0,33.0,19420.0
3464,Ühoqon,Male,Middle Class,186.0,68.0,36.0,19591.0
3465,Ugduy,Female,Rich,165.0,81.0,32.0,18031.0
3466,Ulebagas,Female,Poor,177.0,84.0,35.0,18116.0
3467,Ozonol,Female,Rich,181.0,85.0,31.0,19162.0
3468,Üwig,Female,Middle Class,164.0,80.0,37.0,19872.0
3469,Iiw,Male,Middle Class,185.0,83.0,38.0,20343.0
3470,Icaw,Male,Middle Class,187.0,82.0,37.0,19374.0
3471,Üvpüz,Male,Middle Class,174.0,86.0,36.0,20456.0
3472,Orueral,Male,Rich,177.0,86.0,38.0,19968.0
3473,Acaxañ,Female,Rich,183.0,87.0,33.0,18189.0
3474,Ulari,Female,Middle Class,167.0,72.0,41.0,21046.0
3475,Uqilofov,Female,Poor,163.0,78.0,32.0,20928.0
3476,Vüceg,Female,Rich,187.0,80.0,41.0,18517.0
3477,Ruibom,Female,Middle Class,184.0,85.0,34.0,20145.0
3478,Urlowag,Female,Middle Class,176.0,68.0,40.0,18702.0
3479,Ofjovep,Male,Middle Class,178.0,83.0,35.0,20823.0
3480,Uiepüv,Male,Rich,187.0,88.0,40.0,18929.0
3481,Ifusob,Female,Middle Class,170.0,74.0,42.0,21388.0
3482,Blogil,Female,Poor,174.0,76.0,35.0,21202.0
3483,Yamij,Female,Middle Class,173.0,67.0,36.0,21140.0
3484,Awur,Male,Middle Class,171.0,74.0,42.0,21388.0
3485,Zabip,Female,Rich,183.0,74.0,40.0,18302.0
3486,Ivo,Male,Poor,182.0,73.0,40.0,19942.0
3487,Agenorob,Male,Poor,176.0,79.0,31.0,18961.0
3488,Eyif,Female,Poor,165.0,89.0,34.0,19480.0
3489,Nemapul,Female,Middle Class,180.0,68.0,33.0,18163.0
3490,Lebj,Female,Poor,169.0,85.0,32.0,18958.0
3491,Ohuims,Female,Poor,182.0,88.0,34.0,18642.0
3492,Omfz,Male,Middle Class,177.0,89.0,37.0,19233.0
3493,Ubecid,Male,Rich,188.0,80.0,42.0,19320.0
3494,Fümohh,Male,Poor,178.0,74.0,35.0,21424.0
3495,Uxuñ,Female,Middle Class,183.0,88.0,41.0,19079.0
3496,Eyip,Male,Middle Class,183.0,88.0,40.0,21121.0
3497,Ümusc,Female,Poor,164.0,68.0,34.0,21025.0
3498,Exenim,Female,Middle Class,180.0,85.0,34.0,18616.0
3499,Ubüt,Female,Rich,168.0,87.0,35.0,19799.0
3500,Maemüy,Male,Rich,172.0,81.0,35.0,20139.0
3501,Üzübün,Male,Middle Class,172.0,69.0,33.0,19210.0
3502,Ületaxon,Female,Poor,167.0,86.0,34.0,21096.0
3503,Ijüjib,Male,Middle Class,174.0,86.0,34.0,20435.0
3504,Rmiw,Female,Rich,169.0,81.0,39.0,21263.0
3505,Pez,Male,Poor,167.0,80.0,37.0,21012.0
3506,Sot,Female,Poor,190.0,75.0,40.0,18527.0
3507,Usl,Male,Rich,190.0,75.0,40.0,18031.0
3508,Iuiexüm,Female,Middle Class,168.0,89.0,40.0,18265.0
3509,Üwovdüg,Male,Poor,176.0,85.0,31.0,19876.0
3510,Jal,Female,Middle Class,161.0,69.0,40.0,21036.0
3511,Oluziqir,Female,Poor,174.0,86.0,34.0,18146.0
3512,Üquwiv,Female,Poor,190.0,82.0,32.0,20929.0
3513,Cpjüq,Male,Middle Class,177.0,83.0,34.0,20735.0
3514,Übmüg,Female,Middle Class,162.0,73.0,35.0,19326.0
3515,Ohañ,Female,Rich,186.0,78.0,37.0,19374.0
3516,Ümüsüvvul,Male,Rich,181.0,89.0,39.0,19050.0
3517,Efavürüs,Female,Poor,180.0,72.0,34.0,19234.0
3518,Ezper,Female,Poor,162.0,66.0,35.0,18512.0
3519,Alezs,Female,Poor,162.0,86.0,32.0,19833.0
3520,Olac,Male,Rich,190.0,89.0,31.0,21419.0
3521,Aven,Female,Rich,161.0,74.0,39.0,18472.0
3522,Texuñ,Male,Rich,182.0,80.0,39.0,20271.0
3523,Ati,Male,Middle Class,182.0,80.0,32.0,19931.0
3524,Bey,Female,Rich,179.0,71.0,42.0,20879.0
3525,Eofow,Male,Poor,162.0,89.0,42.0,20719.0
3526,Alu,Male,Middle Class,176.0,74.0,37.0,20370.0
3527,Üxutov,Female,Poor,187.0,76.0,40.0,21137.0
3528,Unequxiqep,Male,Rich,176.0,86.0,34.0,18902.0
3529,Üduyag,Male,Rich,173.0,68.0,38.0,19175.0
3530,Epd,Female,Middle Class,176.0,68.0,41.0,19511.0
3531,Eñox,Female,Rich,178.0,79.0,42.0,18535.0
3532,Uluejoz,Female,Middle Class,165.0,90.0,37.0,20177.0
3533,Üharul,Male,Rich,186.0,69.0,36.0,18909.0
3534,Auzigoñ,Male,Middle Class,189.0,70.0,35.0,20778.0
3535,Üvüuub,Male,Poor,182.0,68.0,32.0,18507.0
3536,Anemen,Female,Rich,178.0,70.0,42.0,20074.0
3537,Apeja,Female,Middle Class,167.0,78.0,33.0,19088.0
3538,Üxüañ,Male,Rich,174.0,84.0,39.0,20702.0
3539,Omorcex,Female,Rich,164.0,83.0,35.0,21235.0
3540,Aeii,Male,Rich,178.0,76.0,42.0,21277.0
3541,Ilas,Female,Rich,183.0,74.0,37.0,18370.0
3542,Elawsut,Male,Poor,177.0,84.0,35.0,18651.0
3543,Idodegev,Female,Rich,186.0,73.0,40.0,18323.0
3544,Üzim,Male,Poor,181.0,76.0,34.0,20085.0
3545,Omeph,Female,Poor,173.0,83.0,40.0,18446.0
3546,Iwobhüc,Male,Rich,165.0,81.0,35.0,19310.0
3547,Evomg,Female,Middle Class,182.0,83.0,37.0,18927.0
3548,Ipüyexp,Female,Middle Class,172.0,80.0,40.0,21398.0
3549,Oxocop,Female,Poor,178.0,82.0,41.0,18725.0
3550,Igur,Male,Rich,165.0,87.0,42.0,21259.0
3551,Hux,Female,Middle Class,174.0,69.0,31.0,19452.0
3552,Ugiroñ,Female,Middle Class,184.0,85.0,32.0,19533.0
3553,Üds,Female,Rich,176.0,77.0,39.0,20304.0
3554,Zilajüñ,Female,Middle Class,164.0,71.0,35.0,19191.0
3555,Ucoq,Male,Middle Class,189.0,81.0,38.0,20919.0
3556,Olozuhiled,Male,Middle Class,182.0,75.0,34.0,19491.0
3557,Owayeced,Female,Rich,171.0,87.0,35.0,19915.0
3558,Efijenidi,Male,Rich,187.0,66.0,35.0,20707.0
3559,Asüq,Female,Middle Class,177.0,72.0,34.0,20379.0
3560,Üir,Female,Rich,177.0,70.0,35.0,18009.0
3561,Adac,Male,Rich,169.0,86.0,34.0,20357.0
3562,Üqog,Female,Poor,180.0,86.0,31.0,20997.0
3563,Asimegosül,Female,Poor,183.0,88.0,39.0,21158.0
3564,Tezcq,Male,Poor,162.0,68.0,40.0,19883.0
3565,Yaibiz,Male,Rich,178.0,67.0,35.0,18260.0
3566,Utop,Male,Poor,162.0,68.0,38.0,18224.0
3567,Ojowidañ,Male,Rich,179.0,81.0,32.0,19803.0
3568,Üdagot,Male,Middle Class,190.0,71.0,36.0,20283.0
3569,Uzz,Male,Poor,163.0,81.0,33.0,20248.0
3570,Üwc,Female,Poor,175.0,86.0,33.0,19787.0
3571,Ejañoh,Female,Poor,174.0,75.0,39.0,18882.0
3572,Ayüñajl,Male,Poor,170.0,67.0,42.0,19831.0
3573,Ofüyuq,Male,Rich,176.0,77.0,42.0,20004.0
3574,Ahcijul,Male,Middle Class,184.0,76.0,33.0,20909.0
3575,Yobizoh,Female,Middle Class,181.0,67.0,37.0,20776.0
3576,Onüs,Female,Rich,179.0,67.0,42.0,20967.0
3577,Uqzipop,Male,Middle Class,175.0,84.0,31.0,20864.0
3578,Amuqiz,Male,Poor,172.0,87.0,39.0,20518.0
3579,Cuuy,Male,Middle Class,184.0,82.0,32.0,19485.0
3580,Erobuh,Male,Poor,165.0,90.0,31.0,18898.0
3581,Luzüze,Male,Rich,184.0,74.0,33.0,19979.0
3582,Abovw,Female,Rich,180.0,74.0,41.0,19078.0
3583,Üxucud,Female,Rich,185.0,88.0,34.0,20909.0
3584,Imioz,Male,Rich,182.0,83.0,36.0,18525.0
3585,Übabeh,Male,Poor,162.0,74.0,41.0,19572.0
3586,Jef,Male,Middle Class,175.0,80.0,33.0,21079.0
3587,Ulüdüfuv,Male,Poor,176.0,74.0,42.0,19598.0
3588,Eord,Male,Rich,166.0,75.0,42.0,18524.0
3589,Üas,Male,Poor,165.0,86.0,32.0,19158.0
3590,Ufih,Female,Middle Class,183.0,82.0,33.0,19735.0
3591,Uzoyihe,Male,Middle Class,167.0,69.0,39.0,21136.0
3592,Ococ,Female,Middle Class,187.0,71.0,41.0,20636.0
3593,Übifürül,Male,Middle Class,167.0,89.0,36.0,21016.0
3594,Iñuz,Female,Poor,168.0,89.0,32.0,20188.0
3595,Fupewo,Female,Middle Class,167.0,71.0,37.0,19520.0
3596,Erojum,Female,Rich,188.0,67.0,41.0,20500.0
3597,Üyuviwof,Female,Poor,163.0,67.0,31.0,20017.0
3598,Emüd,Female,Rich,175.0,77.0,39.0,20769.0
3599,Emexij,Male,Poor,180.0,82.0,40.0,18611.0
3600,Üvüd,Female,Poor,177.0,75.0,40.0,20799.0
3601,Ufüv,Male,Poor,188.0,83.0,31.0,19409.0
3602,Olqufo,Male,Poor,166.0,75.0,41.0,20610.0
3603,Üampt,Female,Rich,182.0,85.0,37.0,18293.0
3604,Eüyoroz,Male,Middle Class,190.0,69.0,38.0,18999.0
3605,Eblüled,Female,Rich,170.0,80.0,42.0,18201.0
3606,Icehenew,Female,Middle Class,162.0,80.0,34.0,21222.0
3607,Imüqeh,Male,Middle Class,171.0,81.0,31.0,19234.0
3608,Opuwüil,Female,Poor,190.0,80.0,42.0,18140.0
3609,Ajojeved,Male,Middle Class,165.0,88.0,36.0,18088.0
3610,Üsañaid,Female,Rich,178.0,86.0,40.0,19093.0
3611,Ibütañ,Male,Poor,189.0,88.0,31.0,21011.0
3612,Bowibup,Female,Rich,180.0,67.0,32.0,21258.0
3613,Aaij,Male,Middle Class,176.0,80.0,37.0,20066.0
3614,Awüsuvol,Male,Rich,167.0,79.0,39.0,20688.0
3615,Opibi,Male,Poor,162.0,80.0,38.0,20675.0
3616,Pijixox,Female,Middle Class,190.0,76.0,39.0,18249.0
3617,Eoluñ,Female,Poor,163.0,89.0,36.0,21327.0
3618,Ügügufan,Female,Middle Class,188.0,69.0,35.0,20942.0
3619,Uqatus,Female,Middle Class,164.0,87.0,31.0,20838.0
3620,Igv,Male,Middle Class,177.0,88.0,40.0,19871.0
3621,Füje,Male,Middle Class,173.0,68.0,41.0,18416.0
3622,Alibüe,Male,Middle Class,161.0,89.0,37.0,21258.0
3623,Eñolul,Male,Middle Class,187.0,72.0,36.0,20090.0
3624,Elib,Female,Middle Class,178.0,79.0,31.0,18562.0
3625,Üegili,Female,Poor,166.0,80.0,37.0,20970.0
3626,Ubocacet,Male,Rich,174.0,84.0,38.0,19591.0
3627,Uvum,Male,Middle Class,186.0,74.0,41.0,18628.0
3628,Srinn,Female,Poor,190.0,76.0,36.0,18024.0
3629,Iraxa,Female,Middle Class,181.0,73.0,33.0,19132.0
3630,Inüfüg,Male,Poor,164.0,90.0,37.0,18202.0
3631,Tfey,Female,Rich,185.0,83.0,40.0,20665.0
3632,Oqetac,Female,Middle Class,188.0,83.0,40.0,20529.0
3633,Etülmiw,Male,Middle Class,189.0,80.0,35.0,20248.0
3634,Urq,Female,Rich,164.0,76.0,39.0,20843.0
3635,Osüguoh,Male,Rich,189.0,86.0,40.0,18515.0
3636,Üll,Male,Poor,179.0,89.0,32.0,19908.0
3637,Eñov,Male,Middle Class,190.0,87.0,35.0,18179.0
3638,Usiwü,Female,Poor,168.0,69.0,42.0,19503.0
3639,Utubuhew,Female,Poor,169.0,85.0,31.0,20638.0
3640,Ocimubiz,Female,Rich,174.0,89.0,36.0,18818.0
3641,Egüboxc,Female,Rich,165.0,74.0,33.0,19914.0
3642,Ziz,Female,Poor,181.0,90.0,37.0,18984.0
3643,Owiw,Male,Poor,174.0,71.0,42.0,18250.0
3644,Aiasunüpüf,Female,Poor,161.0,89.0,42.0,18443.0
3645,Oqod,Male,Rich,170.0,84.0,40.0,19429.0
3646,Üquyimüq,Female,Poor,188.0,79.0,41.0,18725.0
3647,Ohüq,Female,Poor,170.0,87.0,32.0,18280.0
3648,Ucüpyer,Female,Rich,168.0,73.0,40.0,18281.0
3649,Qub,Male,Middle Class,175.0,74.0,33.0,20288.0
3650,Oofom,Male,Rich,180.0,76.0,38.0,19752.0
3651,Uñüloa,Female,Middle Class,161.0,89.0,33.0,19336.0
3652,Ugubuñür,Female,Rich,174.0,77.0,39.0,20361.0
3653,Üdiñx,Male,Poor,178.0,88.0,42.0,21493.0
3654,Üxaq,Female,Rich,172.0,88.0,31.0,18525.0
3655,Owo,Male,Rich,177.0,71.0,34.0,18489.0
3656,Xitah,Male,Middle Class,184.0,66.0,40.0,20626.0
3657,Üla,Male,Rich,176.0,70.0,32.0,20657.0
3658,Ezül,Female,Poor,174.0,74.0,39.0,20588.0
3659,Nog,Female,Poor,168.0,73.0,33.0,19322.0
3660,Ezonon,Female,Middle Class,181.0,76.0,36.0,18633.0
3661,Ujab,Male,Rich,171.0,68.0,40.0,18325.0
3662,Ufoy,Female,Middle Class,180.0,90.0,32.0,19569.0
3663,Xoziñ,Male,Middle Class,178.0,84.0,34.0,21349.0
3664,Oheyfür,Male,Rich,190.0,78.0,37.0,21469.0
3665,Ocr,Male,Rich,166.0,80.0,39.0,19291.0
3666,Sem,Male,Rich,172.0,67.0,34.0,18076.0
3667,Üvohuq,Male,Poor,167.0,81.0,42.0,19654.0
3668,Üeh,Female,Poor,177.0,75.0,32.0,20908.0
3669,Etonñ,Female,Rich,179.0,68.0,36.0,19997.0
3670,Ezülav,Male,Rich,173.0,69.0,38.0,19849.0
3671,Uvo,Male,Rich,187.0,71.0,31.0,20476.0
3672,Ovimüc,Female,Rich,162.0,70.0,41.0,18382.0
3673,Ieyjedah,Male,Middle Class,189.0,83.0,42.0,19665.0
3674,Uñgafuy,Female,Poor,180.0,72.0,33.0,19893.0
3675,Wzüc,Female,Poor,166.0,70.0,40.0,18537.0
3676,Bpaihudq,Male,Middle Class,169.0,72.0,38.0,19001.0
3677,Eüosovof,Female,Poor,183.0,84.0,42.0,19027.0
3678,Usozipaf,Female,Rich,177.0,77.0,40.0,18093.0
3679,Lüw,Female,Poor,182.0,76.0,40.0,20047.0
